"YEAR"	"MONTH"	"DAY"	"TIME"	"LATITUDE"	"LONGITUDE"	"ODF_FILENAME"
"2000"	"09"	"09"	"0726"	47.0871	-60.6572	"CTD_NED2000045_036_231773_DN"
"2000"	"09"	"09"	"0930"	47.1633	-60.523	"CTD_NED2000045_037_231775_DN"
"2000"	"09"	"09"	"1122"	47.1991	-60.6258	"CTD_NED2000045_038_231777_DN"
"2000"	"09"	"09"	"1348"	47.1922	-60.9316	"CTD_NED2000045_039_231779_DN"
"2000"	"09"	"09"	"1521"	47.1784	-61.0917	"CTD_NED2000045_040_231781_DN"
"2000"	"09"	"09"	"1706"	47.3265	-61.0262	"CTD_NED2000045_041_231783_DN"
"2000"	"09"	"09"	"1914"	47.3637	-61.3294	"CTD_NED2000045_042_231785_DN"
"2000"	"09"	"09"	"2215"	47.6458	-61.1922	"CTD_NED2000045_043_231787_DN"
"2000"	"09"	"10"	"0007"	47.7766	-61.2562	"CTD_NED2000045_044_231789_DN"
"2000"	"09"	"10"	"0201"	47.6924	-60.9456	"CTD_NED2000045_045_231791_DN"
"2000"	"09"	"10"	"0428"	47.4906	-60.8199	"CTD_NED2000045_046_231793_DN"
"2000"	"09"	"10"	"0601"	47.3765	-60.7553	"CTD_NED2000045_047_231795_DN"
"2000"	"09"	"10"	"0751"	47.2862	-60.5464	"CTD_NED2000045_048_231797_DN"
"2000"	"09"	"10"	"1005"	47.2974	-60.1878	"CTD_NED2000045_049_231799_DN"
"2000"	"09"	"10"	"1206"	47.3294	-60.2471	"CTD_NED2000045_050_231801_DN"
"2000"	"09"	"10"	"1358"	47.407	-60.3797	"CTD_NED2000045_051_281803_DN"
"2000"	"09"	"10"	"1558"	47.5372	-60.5189	"CTD_NED2000045_052_231805_DN"
"2000"	"09"	"10"	"1945"	47.9421	-60.9256	"CTD_NED2000045_053_231807_DN"
"2000"	"09"	"11"	"0642"	47.8784	-60.7647	"CTD_NED2000045_057_231815_DN"
"2000"	"09"	"11"	"0953"	47.5372	-60.4142	"CTD_NED2000045_058_231817_DN"
"2000"	"09"	"11"	"1143"	47.5751	-60.4427	"CTD_NED2000045_059_231819_DN"
"2000"	"09"	"11"	"1459"	47.8983	-60.7614	"CTD_NED2000045_060_231821_DN"
"2000"	"09"	"11"	"1846"	46.1567	-60.476	"CTD_NAV2000046_337_01_DN"
"2000"	"09"	"12"	"0012"	47.9487	-61.4332	"CTD_NED2000045_064_231829_DN"
"2000"	"09"	"12"	"0207"	47.8966	-61.6884	"CTD_NED2000045_065_231831_DN"
"2000"	"09"	"12"	"0554"	47.5042	-62.102	"CTD_NED2000045_067_231833_DN"
"2000"	"09"	"12"	"1252"	45.824	-60.856	"CTD_NAV2000046_338_01_DN"
"2000"	"09"	"12"	"1514"	46.6537	-62.7878	"CTD_NED2000045_069_231835_DN"
"2000"	"09"	"12"	"1623"	45.7135	-61.1228	"CTD_NAV2000046_339_01_DN"
"2000"	"09"	"12"	"1722"	46.9208	-62.8042	"CTD_NED2000045_070_231837_DN"
"2000"	"09"	"12"	"1930"	47.1506	-62.6728	"CTD_NED2000045_071_231839_DN"
"2000"	"09"	"12"	"1942"	45.9162	-60.9238	"CTD_NAV2000046_340_01_DN"
"2000"	"09"	"12"	"2133"	47.2792	-62.386	"CTD_NED2000045_072_231841_DN"
"2000"	"09"	"13"	"0021"	47.4151	-62.1466	"CTD_NED2000045_073_281843_DN"
"2000"	"09"	"13"	"0351"	47.4141	-62.4539	"CTD_NED2000045_076_231845_DN"
"2000"	"09"	"13"	"0533"	47.4932	-62.6181	"CTD_NED2000045_077_231847_DN"
"2000"	"09"	"13"	"0719"	47.567	-62.3873	"CTD_NED2000045_078_231849_DN"
"2000"	"09"	"13"	"0842"	47.6126	-62.306	"CTD_NED2000045_079_231851_DN"
"2000"	"09"	"13"	"1024"	47.7359	-62.4214	"CTD_NED2000045_080_231853_DN"
"2000"	"09"	"13"	"1223"	45.9164	-60.8382	"CTD_NAV2000046_341_01_DN"
"2000"	"09"	"13"	"1236"	44.6947	-63.6407	"CTD_BCD2000667_082_1_DN"
"2000"	"09"	"13"	"1330"	47.8064	-62.7146	"CTD_NED2000045_081_231855_DN"
"2000"	"09"	"13"	"1505"	44.695	-63.6384	"CTD_BCD2000667_083_1_DN"
"2000"	"09"	"13"	"1539"	47.8693	-62.3502	"CTD_NED2000045_082_231857_DN"
"2000"	"09"	"13"	"1716"	47.8932	-62.1837	"CTD_NED2000045_083_231859_DN"
"2000"	"09"	"13"	"1922"	47.7316	-62.0119	"CTD_NED2000045_084_231861_DN"
"2000"	"09"	"13"	"2050"	47.6654	-61.9069	"CTD_NED2000045_085_231863_DN"
"2000"	"09"	"13"	"2310"	47.9046	-61.9443	"CTD_NED2000045_086_231865_DN"
"2000"	"09"	"14"	"1307"	44.9333	-66.85	"CTD_BCD2000669_015_01_DN"
"2000"	"09"	"14"	"1324"	46.5062	-60.362	"CTD_NAV2000046_342_01_DN"
"2000"	"09"	"14"	"1455"	46.5792	-60.3348	"CTD_NAV2000046_343_01_DN"
"2000"	"09"	"14"	"1656"	47.9515	-62.9076	"CTD_NED2000045_094_231881_DN"
"2000"	"09"	"14"	"1709"	46.5602	-60.2515	"CTD_NAV2000046_344_01_DN"
"2000"	"09"	"14"	"1913"	46.4267	-60.2888	"CTD_NAV2000046_345_01_DN"
"2000"	"09"	"15"	"1254"	46.387	-60.3517	"CTD_NAV2000046_346_01_DN"
"2000"	"09"	"15"	"1441"	46.3768	-60.3965	"CTD_NAV2000046_347_01_DN"
"2000"	"09"	"16"	"2301"	47.9012	-63.5964	"CTD_NED2000045_116_231923_DN"
"2000"	"09"	"17"	"0155"	47.7782	-63.8394	"CTD_NED2000045_118_231925_DN"
"2000"	"09"	"17"	"0345"	47.7903	-64.0287	"CTD_NED2000045_800_210981_DN"
"2000"	"09"	"17"	"0614"	47.7249	-64.4076	"CTD_NED2000045_119_231927_DN"
"2000"	"09"	"17"	"0900"	47.4227	-64.6062	"CTD_NED2000045_120_231929_DN"
"2000"	"09"	"17"	"1034"	47.3925	-64.3913	"CTD_NED2000045_121_231931_DN"
"2000"	"09"	"17"	"1315"	47.2269	-64.8022	"CTD_NED2000045_122_231933_DN"
"2000"	"09"	"17"	"1531"	47.1322	-64.4421	"CTD_NED2000045_123_231935_DN"
"2000"	"09"	"17"	"1733"	46.911	-64.4979	"CTD_NED2000045_124_231937_DN"
"2000"	"09"	"17"	"1920"	46.7986	-64.6017	"CTD_NED2000045_125_231939_DN"
"2000"	"09"	"19"	"1338"	45.873	-60.8077	"CTD_NAV2000046_348_01_DN"
"2000"	"09"	"19"	"1610"	45.7431	-60.8063	"CTD_NAV2000046_349_01_DN"
"2000"	"09"	"19"	"1825"	45.887	-60.7215	"CTD_NAV2000046_350_01_DN"
"2000"	"09"	"20"	"0019"	46.7536	-64.5738	"CTD_NED2000045_127_231943_DN"
"2000"	"09"	"20"	"1358"	44.6947	-63.6407	"CTD_BCD2000667_084_1_DN"
"2000"	"09"	"21"	"0318"	46.9977	-64.2939	"CTD_NED2000045_128_231945_DN"
"2000"	"09"	"21"	"0505"	47.0946	-64.399	"CTD_NED2000045_129_231947_DN"
"2000"	"09"	"21"	"0710"	47.2703	-64.3624	"CTD_NED2000045_130_231949_DN"
"2000"	"09"	"21"	"1012"	47.2259	-64.1529	"CTD_NED2000045_131_231951_DN"
"2000"	"09"	"21"	"1310"	47.232	-63.8917	"CTD_NED2000045_132_231953_DN"
"2000"	"09"	"21"	"1320"	45.9267	-60.5414	"CTD_NAV2000046_351_01_DN"
"2000"	"09"	"21"	"1445"	45.998	-60.4175	"CTD_NAV2000046_352_01_DN"
"2000"	"09"	"21"	"1510"	47.3175	-63.8108	"CTD_NED2000045_133_231955_DN"
"2000"	"09"	"21"	"1618"	47.3762	-63.9289	"CTD_NED2000045_134_231957_DN"
"2000"	"09"	"21"	"1820"	47.531	-64.1695	"CTD_NED2000045_135_231959_DN"
"2000"	"09"	"21"	"1925"	47.5821	-64.2546	"CTD_NED2000045_136_231961_DN"
"2000"	"09"	"21"	"2205"	47.753	-64.1484	"CTD_NED2000045_137_231963_DN"
"2000"	"09"	"22"	"0848"	47.9107	-64.9058	"CTD_NED2000045_142_231973_DN"
"2000"	"09"	"22"	"1148"	47.7949	-65.3727	"CTD_NED2000045_143_231975_DN"
"2000"	"09"	"22"	"1248"	46.1287	-60.5078	"CTD_NAV2000046_354_01_DN"
"2000"	"09"	"22"	"1421"	47.9325	-65.7381	"CTD_NED2000045_144_231977_DN"
"2000"	"09"	"22"	"1850"	47.9673	-65.2589	"CTD_NED2000045_146_231981_DN"
"2000"	"09"	"23"	"1102"	47.9171	-63.8079	"CTD_NED2000045_154_231995_DN"
"2000"	"09"	"23"	"1321"	47.7294	-63.6617	"CTD_NED2000045_155_231997_DN"
"2000"	"09"	"23"	"1513"	47.7693	-63.4947	"CTD_NED2000045_156_231999_DN"
"2000"	"09"	"23"	"1644"	47.7346	-63.3246	"CTD_NED2000045_157_232001_DN"
"2000"	"09"	"23"	"1936"	47.7054	-63.0356	"CTD_NED2000045_159_232003_DN"
"2000"	"09"	"23"	"2142"	47.5853	-63.1941	"CTD_NED2000045_160_232005_DN"
"2000"	"09"	"23"	"2355"	47.5239	-63.0253	"CTD_NED2000045_161_232007_DN"
"2000"	"09"	"24"	"0212"	47.2951	-62.928	"CTD_NED2000045_162_232009_DN"
"2000"	"09"	"24"	"0450"	47.4471	-63.3797	"CTD_NED2000045_163_232011_DN"
"2000"	"09"	"24"	"0718"	47.4678	-63.7394	"CTD_NED2000045_164_232013_DN"
"2000"	"09"	"24"	"0957"	47.2183	-63.5129	"CTD_NED2000045_165_232015_DN"
"2000"	"09"	"24"	"1226"	46.9793	-63.5488	"CTD_NED2000045_166_232017_DN"
"2000"	"09"	"24"	"1439"	47.0834	-63.7541	"CTD_NED2000045_168_232019_DN"
"2000"	"09"	"24"	"1708"	46.9026	-63.8457	"CTD_NED2000045_169_232021_DN"
"2000"	"09"	"24"	"1903"	46.7992	-63.7943	"CTD_NED2000045_170_232023_DN"
"2000"	"09"	"24"	"2011"	46.8056	-63.5753	"CTD_NED2000045_171_232025_DN"
"2000"	"09"	"24"	"2259"	46.6146	-63.5124	"CTD_NED2000045_172_232027_DN"
"2000"	"09"	"25"	"0300"	46.5557	-63.2647	"CTD_NED2000045_174_232031_DN"
"2000"	"09"	"25"	"0522"	46.5675	-62.861	"CTD_NED2000045_175_232033_DN"
"2000"	"09"	"25"	"0753"	46.8046	-62.9109	"CTD_NED2000045_176_232035_DN"
"2000"	"09"	"25"	"1018"	46.8403	-62.8614	"CTD_NED2000045_178_232037_DN"
"2000"	"09"	"25"	"1207"	44.9333	-66.85	"CTD_BCD2000669_016_01_DN"
"2000"	"09"	"25"	"1234"	46.9772	-63.1023	"CTD_NED2000045_179_232039_DN"
"2000"	"09"	"25"	"1618"	47.0692	-62.8946	"CTD_NED2000045_181_232041_DN"
"2000"	"09"	"25"	"1744"	47.0187	-62.7794	"CTD_NED2000045_182_232043_DN"
"2000"	"09"	"25"	"2153"	47.0475	-62.5728	"CTD_NED2000045_184_232045_DN"
"2000"	"09"	"26"	"0136"	46.9274	-62.232	"CTD_NED2000045_186_232047_DN"
"2000"	"09"	"26"	"0443"	46.9014	-62.4758	"CTD_NED2000045_187_232049_DN"
"2000"	"09"	"26"	"0653"	46.8742	-62.6051	"CTD_NED2000045_188_232051_DN"
"2000"	"09"	"26"	"0837"	46.8268	-62.629	"CTD_NED2000045_189_232053_DN"
"2000"	"09"	"26"	"1045"	46.7279	-62.6373	"CTD_NED2000045_190_232055_DN"
"2000"	"09"	"26"	"1316"	46.5184	-62.3956	"CTD_NED2000045_191_232057_DN"
"2000"	"09"	"26"	"1456"	46.599	-62.238	"CTD_NED2000045_192_232059_DN"
"2000"	"09"	"26"	"1648"	46.5865	-61.9609	"CTD_NED2000045_193_232061_DN"
"2000"	"09"	"26"	"1842"	46.5133	-61.9095	"CTD_NED2000045_194_232063_DN"
"2000"	"09"	"26"	"2141"	46.2694	-61.5123	"CTD_NED2000045_195_232065_DN"
"2000"	"09"	"26"	"2300"	46.302	-61.4919	"CTD_NED2000045_196_232067_DN"
"2000"	"09"	"27"	"0112"	46.0983	-61.6048	"CTD_NED2000045_197_232069_DN"
"2000"	"09"	"27"	"0311"	45.893	-61.6999	"CTD_NED2000045_198_232071_DN"
"2000"	"09"	"27"	"0432"	45.8191	-61.6867	"CTD_NED2000045_199_232073_DN"
"2000"	"09"	"27"	"0613"	45.7881	-61.7168	"CTD_NED2000045_200_232075_DN"
"2000"	"09"	"27"	"0736"	45.8583	-61.7654	"CTD_NED2000045_201_232077_DN"
"2000"	"09"	"27"	"1010"	46.1267	-61.5816	"CTD_NED2000045_202_232079_DN"
"2000"	"09"	"27"	"1253"	44.6947	-63.6407	"CTD_BCD2000667_085_1_DN"
"2000"	"09"	"27"	"1300"	45.8813	-61.6789	"CTD_NED2000045_203_232081_DN"
"2000"	"09"	"27"	"1400"	45.8482	-61.685	"CTD_NED2000045_204_232083_DN"
"2000"	"09"	"27"	"1530"	45.7705	-61.7106	"CTD_NED2000045_205_232085_DN"
"2000"	"09"	"27"	"1713"	45.8209	-61.7801	"CTD_NED2000045_206_232087_DN"
"2000"	"09"	"27"	"1911"	45.8658	-61.7758	"CTD_NED2000045_207_232089_DN"
"2000"	"09"	"27"	"2317"	45.8791	-62.5232	"CTD_NED2000045_208_232091_DN"
"2000"	"09"	"28"	"0054"	45.8891	-62.7049	"CTD_NED2000045_209_232093_DN"
"2000"	"09"	"28"	"0254"	45.8839	-62.8818	"CTD_NED2000045_210_232095_DN"
"2000"	"09"	"28"	"0416"	45.9112	-63.1159	"CTD_NED2000045_211_232097_DN"
"2000"	"09"	"28"	"0600"	45.9344	-63.3136	"CTD_NED2000045_212_232099_DN"
"2000"	"09"	"28"	"0753"	46.0115	-63.5145	"CTD_NED2000045_213_219989_DN"
"2000"	"09"	"28"	"1014"	46.0665	-63.4432	"CTD_NED2000045_214_219991_DN"
"2000"	"09"	"30"	"1912"	44.2957	-63.2305	"CTD_HUD2000050_001_1_DN"
"2000"	"10"	"01"	"0707"	43.248	-64.6197	"CTD_HUD2000050_002_1_DN"
"2000"	"10"	"01"	"0925"	43.251	-65.0487	"CTD_HUD2000050_003_1_DN"
"2000"	"10"	"01"	"1521"	43.2572	-65.5127	"CTD_HUD2000050_004_1_DN"
"2000"	"10"	"01"	"1722"	42.9997	-65.4797	"CTD_HUD2000050_005_1_DN"
"2000"	"10"	"01"	"2003"	42.7583	-65.4622	"CTD_HUD2000050_006_1_DN"
"2000"	"10"	"01"	"2255"	42.439	-65.4617	"CTD_HUD2000050_007_1_DN"
"2000"	"10"	"02"	"0353"	42.3357	-65.8887	"CTD_HUD2000050_008_1_DN"
"2000"	"10"	"02"	"0651"	42.1278	-65.4988	"CTD_HUD2000050_009_1_DN"
"2000"	"10"	"02"	"1046"	42.002	-65.494	"CTD_HUD2000050_010_1_DN"
"2000"	"10"	"02"	"1234"	46.1458	-60.2105	"CTD_NAV2000052_001_01_DN"
"2000"	"10"	"02"	"1603"	41.869	-65.3593	"CTD_HUD2000050_011_1_DN"
"2000"	"10"	"02"	"1630"	47.7833	-64.0333	"CTD_BCD2000668_009_01_DN"
"2000"	"10"	"02"	"1632"	46.1585	-60.2095	"CTD_NAV2000052_007_01_DN"
"2000"	"10"	"02"	"1833"	46.1688	-60.2092	"CTD_NAV2000052_010_01_DN"
"2000"	"10"	"03"	"0449"	42.3032	-63.8647	"CTD_HUD2000050_012_1_DN"
"2000"	"10"	"03"	"0837"	42.6203	-64.0817	"CTD_HUD2000050_013_1_DN"
"2000"	"10"	"03"	"1306"	46.2272	-60.2077	"CTD_NAV2000052_012_01_DN"
"2000"	"10"	"03"	"1436"	42.7482	-64.1958	"CTD_HUD2000050_014_1_DN"
"2000"	"10"	"03"	"1500"	46.1833	-60.2152	"CTD_NAV2000052_015_01_DN"
"2000"	"10"	"03"	"1652"	43.002	-64.4007	"CTD_HUD2000050_015_1_DN"
"2000"	"10"	"03"	"2133"	43.4012	-64.7528	"CTD_HUD2000050_016_1_DN"
"2000"	"10"	"03"	"2303"	43.56	-64.8778	"CTD_HUD2000050_017_1_DN"
"2000"	"10"	"04"	"1212"	46.1465	-60.2075	"CTD_NAV2000052_017_01_DN"
"2000"	"10"	"04"	"1302"	44.6947	-63.6407	"CTD_BCD2000667_086_1_DN"
"2000"	"10"	"04"	"1400"	46.1825	-60.2083	"CTD_NAV2000052_021_01_DN"
"2000"	"10"	"04"	"1709"	46.1637	-60.2107	"CTD_NAV2000052_025_01_DN"
"2000"	"10"	"04"	"1911"	46.1288	-60.2062	"CTD_NAV2000052_029_01_DN"
"2000"	"10"	"05"	"1251"	46.1765	-60.2773	"CTD_NAV2000052_030_01_DN"
"2000"	"10"	"05"	"1752"	46.2272	-60.2077	"CTD_NAV2000052_037_01_DN"
"2000"	"10"	"05"	"1918"	46.1943	-60.217	"CTD_NAV2000052_039_01_DN"
"2000"	"10"	"06"	"1229"	46.208	-60.2257	"CTD_NAV2000052_040_01_DN"
"2000"	"10"	"06"	"1522"	46.122	-60.2135	"CTD_NAV2000052_047_01_DN"
"2000"	"10"	"07"	"0337"	44.399	-63.4442	"CTD_HUD2000050_018_1_DN"
"2000"	"10"	"07"	"0536"	44.268	-63.3223	"CTD_HUD2000050_019_1_DN"
"2000"	"10"	"07"	"1240"	43.9152	-62.8868	"CTD_HUD2000050_020_1_DN"
"2000"	"10"	"07"	"1756"	43.4792	-62.4452	"CTD_HUD2000050_021_1_DN"
"2000"	"10"	"08"	"0030"	43.1693	-62.106	"CTD_HUD2000050_022_1_DN"
"2000"	"10"	"08"	"0233"	42.988	-61.8528	"CTD_HUD2000050_023_1_DN"
"2000"	"10"	"08"	"0723"	42.8527	-61.7253	"CTD_HUD2000050_024_1_DN"
"2000"	"10"	"08"	"1419"	42.529	-61.4005	"CTD_HUD2000050_025_1_DN"
"2000"	"10"	"09"	"0007"	43.3912	-61.786	"CTD_HUD2000050_026_1_DN"
"2000"	"10"	"09"	"0325"	43.5812	-61.5202	"CTD_HUD2000050_027_1_DN"
"2000"	"10"	"09"	"0512"	43.7902	-61.2102	"CTD_HUD2000050_028_1_DN"
"2000"	"10"	"09"	"1012"	44.3015	-60.464	"CTD_HUD2000050_029_1_DN"
"2000"	"10"	"09"	"1421"	44.23	-59.5623	"CTD_HUD2000050_030_1_DN"
"2000"	"10"	"09"	"1944"	44.1337	-59.1275	"CTD_HUD2000050_031_1_DN"
"2000"	"10"	"10"	"0855"	43.809	-58.9182	"CTD_HUD2000050_032_1_DN"
"2000"	"10"	"10"	"1433"	44.0212	-59.0427	"CTD_HUD2000050_033_1_DN"
"2000"	"10"	"10"	"1808"	44.1497	-59.2497	"CTD_HUD2000050_034_1_DN"
"2000"	"10"	"11"	"0857"	43.7807	-57.8292	"CTD_HUD2000050_035_1_DN"
"2000"	"10"	"11"	"1315"	44.6947	-63.6407	"CTD_BCD2000667_087_1_DN"
"2000"	"10"	"11"	"1315"	44.6947	-63.6407	"CTD_BCD2000667_088_1_DN"
"2000"	"10"	"11"	"1733"	44.125	-58.1828	"CTD_HUD2000050_036_1_DN"
"2000"	"10"	"12"	"0018"	44.4887	-58.4922	"CTD_HUD2000050_037_1_DN"
"2000"	"10"	"12"	"0420"	44.8145	-58.8425	"CTD_HUD2000050_038_1_DN"
"2000"	"10"	"12"	"0810"	45.1592	-59.1753	"CTD_HUD2000050_339_1_DN"
"2000"	"10"	"12"	"1142"	45.492	-59.515	"CTD_HUD2000050_040_1_DN"
"2000"	"10"	"12"	"1607"	45.6765	-59.6885	"CTD_HUD2000050_041_1_DN"
"2000"	"10"	"12"	"1835"	45.8327	-59.851	"CTD_HUD2000050_042_1_DN"
"2000"	"10"	"13"	"0334"	46.9607	-60.2187	"CTD_HUD2000050_043_1_DN"
"2000"	"10"	"13"	"0528"	47.0193	-60.1107	"CTD_HUD2000050_044_1_DN"
"2000"	"10"	"13"	"0807"	47.1023	-59.9858	"CTD_HUD2000050_045_1_DN"
"2000"	"10"	"13"	"1110"	47.2705	-59.7802	"CTD_HUD2000050_046_1_DN"
"2000"	"10"	"13"	"1614"	47.4298	-59.558	"CTD_HUD2000050_047_1_DN"
"2000"	"10"	"13"	"2100"	47.5608	-59.3143	"CTD_HUD2000050_048_1_DN"
"2000"	"10"	"14"	"0748"	46.1703	-57.0468	"CTD_HUD2000050_049_1_DN"
"2000"	"10"	"14"	"1033"	46.1273	-57.1727	"CTD_HUD2000050_050_1_DN"
"2000"	"10"	"14"	"1443"	45.9792	-57.606	"CTD_HUD2000050_051_1_DN"
"2000"	"10"	"14"	"1952"	45.8495	-58.0717	"CTD_HUD2000050_052_1_DN"
"2000"	"10"	"14"	"2139"	45.799	-58.233	"CTD_HUD2000050_053_1_DN"
"2000"	"10"	"16"	"0551"	44.2627	-63.313	"CTD_HUD2000050_054_1_DN"
"2000"	"10"	"16"	"1310"	44.9333	-66.85	"CTD_BCD2000669_017_01_DN"
"2000"	"10"	"17"	"1241"	44.687	-63.6313	"CTD_BCD2000667_089_1_DN"
"2000"	"10"	"17"	"1301"	44.694	-63.6397	"CTD_BCD2000667_090_1_DN"
"2000"	"10"	"17"	"1315"	44.6883	-63.649	"CTD_BCD2000667_091_1_DN"
"2000"	"10"	"17"	"1336"	44.7087	-63.6558	"CTD_BCD2000667_092_1_DN"
"2000"	"10"	"17"	"1348"	44.7193	-63.6698	"CTD_BCD2000667_093_1_DN"
"2000"	"10"	"18"	"1338"	44.6946	-63.6397	"CTD_BCD2000667_080_1_DN"
"2000"	"10"	"18"	"1338"	44.6947	-63.6407	"CTD_BCD2000667_094_1_DN"
"2000"	"10"	"25"	"0359"	44.2667	-63.3167	"CTD_HUD2000050_055_1_DN"
"2000"	"10"	"25"	"1337"	44.6947	-63.6407	"CTD_BCD2000667_095_1_DN"
"2000"	"11"	"01"	"1435"	44.6947	-63.6407	"CTD_BCD2000667_096_1_DN"
"2000"	"11"	"06"	"1401"	44.9333	-66.85	"CTD_BCD2000669_018_01_DN"
"2000"	"11"	"08"	"1441"	44.6947	-63.6407	"CTD_BCD2000667_100_1_DN"
"2000"	"11"	"14"	"1419"	44.9333	-66.85	"CTD_BCD2000669_019_01_DN"
"2000"	"11"	"15"	"1527"	44.6947	-63.6407	"CTD_BCD2000667_101_1_DN"
"2000"	"11"	"16"	"1419"	45.8867	-61.0404	"CTD_BCD2000906_002_1_DN"
"2000"	"11"	"16"	"1456"	45.8885	-60.9973	"CTD_BCD2000906_003_1_DN"
"2000"	"11"	"16"	"1528"	45.8914	-60.9921	"CTD_BCD2000906_004_1_DN"
"2000"	"11"	"16"	"1610"	45.9006	-61.0595	"CTD_BCD2000906_005_1_DN"
"2000"	"11"	"22"	"1450"	44.6947	-63.6407	"CTD_BCD2000667_102_1_DN"
"2000"	"11"	"29"	"1333"	44.6947	-63.6383	"CTD_BCD2000667_103_1_DN"
"2000"	"11"	"29"	"1410"	44.9333	-66.85	"CTD_BCD2000669_020_01_DN"
"2000"	"12"	"06"	"1328"	44.6947	-63.6407	"CTD_BCD2000667_104_1_DN"
"2000"	"12"	"10"	"1234"	47.7832	-64.0347	"CTD_99668_010_1_DN"
"2000"	"12"	"13"	"1330"	44.6947	-63.6407	"CTD_BCD2000667_105_1_DN"
"2000"	"12"	"15"	"1941"	46.2065	-63.7594	"CTD_EGR2000079_FIXED LINK_1_DN"
"2000"	"12"	"19"	"1429"	44.9333	-66.85	"CTD_BCD2000669_021_01_DN"
"2000"	"12"	"20"	"1453"	44.6947	-63.6407	"CTD_BCD2000667_106_1_DN"
"2000"	"12"	"27"	"1331"	44.6947	-63.6407	"CTD_BCD2000667_107_1_DN"
"2000"	"12"	"27"	"1425"	44.9333	-66.85	"CTD_BCD2000669_022_01_DN"
"2000"	"12"	"29"	"1403"	44.9333	-66.85	"CTD_99669_019_1_DN"
"2001"	"01"	"02"	"1537"	44.9333	-66.85	"CTD_BCD2001669_001_01_DN"
"2001"	"01"	"03"	"1443"	44.6947	-63.6407	"CTD_BCD2001667_001_1_DN"
"2001"	"01"	"05"	"1527"	44.2667	-63.3167	"CTD_BCD2001666_001_01_DN"
"2001"	"01"	"10"	"1440"	44.6947	-63.6407	"CTD_BCD2001667_002_1_DN"
"2001"	"01"	"15"	"1409"	44.9333	-66.85	"CTD_BCD2001669_002_01_DN"
"2001"	"01"	"17"	"1452"	44.6947	-63.6407	"CTD_BCD2001667_003_1_DN"
"2001"	"01"	"20"	"1437"	44.2667	-63.3167	"CTD_BCD2001666_002_01_DN"
"2001"	"01"	"24"	"1434"	44.6947	-63.6407	"CTD_BCD2001667_010_1_DN"
"2001"	"01"	"25"	"2110"	46.5229	-60.0244	"CTD_NED2001001_001_230401_DN"
"2001"	"01"	"26"	"0020"	46.6032	-60.0682	"CTD_NED2001001_002_230405_DN"
"2001"	"01"	"26"	"0328"	46.6983	-60.0555	"CTD_NED2001001_003_230409_DN"
"2001"	"01"	"26"	"0543"	46.789	-60.0478	"CTD_NED2001001_004_230413_DN"
"2001"	"01"	"26"	"0759"	46.881	-60.0501	"CTD_NED2001001_005_230417_DN"
"2001"	"01"	"26"	"1037"	46.9702	-60.0497	"CTD_NED2001001_006_230421_DN"
"2001"	"01"	"27"	"1758"	46.4218	-59.3961	"CTD_NED2001001_007_230425_DN"
"2001"	"01"	"27"	"1936"	46.3903	-59.6134	"CTD_NED2001001_008_230427_DN"
"2001"	"01"	"29"	"1424"	44.9333	-66.85	"CTD_BCD2001669_003_01_DN"
"2001"	"01"	"31"	"1450"	44.6947	-63.6407	"CTD_BCD2001667_011_1_DN"
"2001"	"02"	"02"	"0916"	44.9948	-61.0871	"CTD_NED2001002_001_230433_DN"
"2001"	"02"	"03"	"2249"	44.7885	-59.9757	"CTD_NED2001002_002_230438_DN"
"2001"	"02"	"05"	"2302"	45.0824	-58.8399	"CTD_NED2001002_003_230443_DN"
"2001"	"02"	"07"	"2342"	45.5192	-59.6734	"CTD_NED2001002_004_230448_DN"
"2001"	"02"	"08"	"0341"	45.5668	-60.0029	"CTD_NED2001002_005_230453_DN"
"2001"	"02"	"08"	"2345"	45.2852	-59.9458	"CTD_NED2001002_006_230458_DN"
"2001"	"02"	"09"	"0151"	45.0786	-59.909	"CTD_NED2001002_007_230463_DN"
"2001"	"02"	"09"	"1523"	45.3077	-60.4414	"CTD_NED2001002_008_230468_DN"
"2001"	"02"	"13"	"1415"	44.9333	-66.85	"CTD_BCD2001669_004_01_DN"
"2001"	"02"	"13"	"2116"	44.2682	-63.3168	"CTD_NED2001003_Halifax Hydro_235401_DN"
"2001"	"02"	"14"	"1441"	44.6947	-63.6407	"CTD_BCD2001667_012_1_DN"
"2001"	"02"	"14"	"1446"	41.9714	-66.0782	"CTD_NED2001003_001_235411_DN"
"2001"	"02"	"14"	"2336"	41.9749	-66.1356	"CTD_NED2001003_002_235414_DN"
"2001"	"02"	"15"	"0237"	42.0569	-66.2123	"CTD_NED2001003_003_235417_DN"
"2001"	"02"	"15"	"1446"	42.0959	-66.4125	"CTD_NED2001003_006_235422_DN"
"2001"	"02"	"15"	"2152"	41.9883	-66.554	"CTD_NED2001003_008_235426_DN"
"2001"	"02"	"16"	"0148"	42.0883	-66.6266	"CTD_NED2001003_010_235430_DN"
"2001"	"02"	"16"	"0408"	42.1583	-66.7945	"CTD_NED2001003_011_235433_DN"
"2001"	"02"	"16"	"0627"	42.0892	-66.9231	"CTD_NED2001003_012_235436_DN"
"2001"	"02"	"16"	"1242"	42.0989	-67.1487	"CTD_NED2001003_015_235441_DN"
"2001"	"02"	"16"	"1517"	41.8185	-66.8342	"CTD_NED2001003_016_235444_DN"
