STATION	GEAR_MODEL	DATE_	Year	Month	Day	D/N	HEURE	Region	LONGITUDE	LATITUDE	PROFONDEUR_Min	PROFONDEUR_Max	PROFONDEUR_FOND_corr	Z_habitat	TAXON	STADE	Ind/m3	ind/m2
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Calanus	all	15.7	78
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Cfin	CI	0.6	3
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Cfin	CII	19.3	97
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Cfin	CIII	7.8	39
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Cfin	CIV	2.1	11
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Cfin	CV	5.7	29
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	49	54	95.3	Shelf_0-100m	Chyp	CIII	0.3	2
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Calanus	all	4.5	40
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Cfin	CI	22.5	203
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Cfin	CII	15.4	139
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Cfin	CIII	4.2	38
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Cfin	CIV	0.8	7
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Cfin	CV	3.9	35
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	54	63	95.3	Shelf_0-100m	Cglac	CIV	0.5	5
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Calanus	all	5.4	92
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Cfin	CI	0.3	5
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Cfin	CII	0.3	5
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Cfin	CIII	0.6	11
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Cfin	CIV	1.9	32
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Cfin	CV	49.1	835
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Cglac	CV	0.6	11
6	BIONESS 1.0m	85-09-19	1985	9	19	N	2015	WSS	-61.99	43.14	63	80	95.3	Shelf_0-100m	Chyp	CIV	0.3	5
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	0	10	100.1	Basins_100-325m	Cfin	CI	33.9	339
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	0	10	100.1	Basins_100-325m	Cfin	CII	25.8	258
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	0	10	100.1	Basins_100-325m	Cfin	CIII	10.2	102
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	0	10	100.1	Basins_100-325m	Cfin	CIV	1.6	16
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	0	10	100.1	Basins_100-325m	Cfin	CV	1.6	16
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	10	20	100.1	Basins_100-325m	Cfin	CI	15.2	152
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	10	20	100.1	Basins_100-325m	Cfin	CII	182.4	1824
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	10	20	100.1	Basins_100-325m	Cfin	CIII	133	1330
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	10	20	100.1	Basins_100-325m	Cfin	CIV	155.8	1558
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	10	20	100.1	Basins_100-325m	Cfin	CV	26.6	266
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	20	30	100.1	Basins_100-325m	Cfin	CI	14.3	143
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	20	30	100.1	Basins_100-325m	Cfin	CII	262.9	2629
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	20	30	100.1	Basins_100-325m	Cfin	CIII	137.1	1371
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	20	30	100.1	Basins_100-325m	Cfin	CIV	105.7	1057
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	20	30	100.1	Basins_100-325m	Cfin	CV	40	400
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	30	35	100.1	Basins_100-325m	Cfin	CI	14.1	71
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	30	35	100.1	Basins_100-325m	Cfin	CII	4.3	21
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	30	35	100.1	Basins_100-325m	Cfin	CIII	8.6	43
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	30	35	100.1	Basins_100-325m	Cfin	CIV	42.9	215
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	30	35	100.1	Basins_100-325m	Cfin	CV	14.7	74
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	35	40	100.1	Basins_100-325m	Cfin	CII	1.9	10
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	35	40	100.1	Basins_100-325m	Cfin	CIII	5.2	26
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	35	40	100.1	Basins_100-325m	Cfin	CIV	16.2	81
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	35	40	100.1	Basins_100-325m	Cfin	CV	13	65
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	35	40	100.1	Basins_100-325m	Cglac	CV	0.6	3
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	35	40	100.1	Basins_100-325m	Chyp	CIV	0.6	3
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	40	45	100.1	Basins_100-325m	Cfin	CI	2.9	15
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	40	45	100.1	Basins_100-325m	Cfin	CII	7	35
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	40	45	100.1	Basins_100-325m	Cfin	CIII	2.9	15
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	40	45	100.1	Basins_100-325m	Cfin	CIV	8.5	42
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	40	45	100.1	Basins_100-325m	Cfin	CV	9.6	48
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	40	45	100.1	Basins_100-325m	Chyp	CIV	0.4	2
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	45	50	100.1	Basins_100-325m	Cfin	CI	3.2	16
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	45	50	100.1	Basins_100-325m	Cfin	CII	5.3	26
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	45	50	100.1	Basins_100-325m	Cfin	CIII	4.6	23
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	45	50	100.1	Basins_100-325m	Cfin	CIV	7	35
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	45	50	100.1	Basins_100-325m	Cfin	CV	13.4	67
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	45	50	100.1	Basins_100-325m	Chyp	CIV	0.4	2
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cfin	CI	0.6	3
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cfin	CII	1.1	6
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cfin	CIII	1.2	6
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cfin	CIV	1.3	6
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cfin	CV	2.7	14
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cfin	CVI	0.1	0
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	50	55	100.1	Basins_100-325m	Cglac	CV	0.1	0
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cfin	CI	0.4	4
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cfin	CII	0.9	9
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cfin	CIII	0.9	9
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cfin	CIV	2.5	25
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cfin	CV	12.4	124
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cfin	CVI	0.3	3
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cglac	CIV	0.2	2
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Cglac	CV	0.3	3
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	55	65	100.1	Basins_100-325m	Chyp	CIV	0.1	1
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cfin	CI	0.3	8
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cfin	CII	0.3	8
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cfin	CIII	0.3	8
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cfin	CIV	0.9	23
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cfin	CV	53.9	1346
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cglac	CIII	0.3	8
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cglac	CIV	0.6	15
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Cglac	CV	2.7	68
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Chyp	CIII	0.3	8
8	BIONESS 1.0m	85-09-21	1985	9	21	D	1330	ESS	-59.84	45.75	65	90	100.1	Basins_100-325m	Chyp	CIV	3	76
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	0	10	79.6	Shelf_0-100m	Cfin	CI	68.5	685
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	0	10	79.6	Shelf_0-100m	Cfin	CII	85.6	856
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	0	10	79.6	Shelf_0-100m	Cfin	CIII	222.6	2226
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	0	10	79.6	Shelf_0-100m	Cfin	CIV	496.6	4966
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	0	10	79.6	Shelf_0-100m	Cfin	CV	274	2740
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	15	20	79.6	Shelf_0-100m	Cfin	CI	32.2	161
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	15	20	79.6	Shelf_0-100m	Cfin	CII	161.2	806
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	15	20	79.6	Shelf_0-100m	Cfin	CIII	212.8	1064
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	15	20	79.6	Shelf_0-100m	Cfin	CIV	212.8	1064
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	15	20	79.6	Shelf_0-100m	Cfin	CV	154.7	774
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	20	25	79.6	Shelf_0-100m	Cfin	CII	10.4	52
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	20	25	79.6	Shelf_0-100m	Cfin	CIII	13.9	70
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	20	25	79.6	Shelf_0-100m	Cfin	CIV	111.3	556
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	20	25	79.6	Shelf_0-100m	Cfin	CV	156.4	782
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	25	30	79.6	Shelf_0-100m	Cfin	CII	3.1	15
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	25	30	79.6	Shelf_0-100m	Cfin	CIII	21.4	107
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	25	30	79.6	Shelf_0-100m	Cfin	CIV	55	275
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	25	30	79.6	Shelf_0-100m	Cfin	CV	91.6	458
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	25	30	79.6	Shelf_0-100m	Cglac	CV	3.1	15
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	30	35	79.6	Shelf_0-100m	Cfin	CI	1.1	5
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	30	35	79.6	Shelf_0-100m	Cfin	CII	5.3	26
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	30	35	79.6	Shelf_0-100m	Cfin	CIII	6.3	32
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	30	35	79.6	Shelf_0-100m	Cfin	CIV	8.5	42
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	30	35	79.6	Shelf_0-100m	Cfin	CV	11.6	58
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	30	35	79.6	Shelf_0-100m	Cglac	CV	1.1	5
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	35	40	79.6	Shelf_0-100m	Cfin	CI	0.7	3
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	35	40	79.6	Shelf_0-100m	Cfin	CII	3.9	20
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	35	40	79.6	Shelf_0-100m	Cfin	CIII	2.6	13
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	35	40	79.6	Shelf_0-100m	Cfin	CIV	5.2	26
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	35	40	79.6	Shelf_0-100m	Cfin	CV	22.1	111
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Cfin	CI	1.8	9
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Cfin	CII	17.5	88
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Cfin	CIII	8.8	44
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Cfin	CIV	19.3	96
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Cfin	CV	29.8	149
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Cglac	CIV	1.8	9
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Chyp	CIII	1.8	9
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	40	45	79.6	Shelf_0-100m	Chyp	CIV	3.5	18
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Cfin	CIII	5.6	28
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Cfin	CIV	77	385
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Cfin	CV	68.6	343
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Cglac	CIII	1.4	7
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Cglac	CIV	4.2	21
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Cglac	CV	1.4	7
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Chyp	CIII	7	35
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	45	50	79.6	Shelf_0-100m	Chyp	CIV	11.2	56
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	50	65	79.6	Shelf_0-100m	Cfin	CIV	64.7	970
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	50	65	79.6	Shelf_0-100m	Cfin	CV	71.6	1074
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	50	65	79.6	Shelf_0-100m	Cglac	CIV	16.2	243
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	50	65	79.6	Shelf_0-100m	Cglac	CV	2.3	35
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	50	65	79.6	Shelf_0-100m	Chyp	CIII	2.3	35
10	BIONESS 1.0m	85-09-21	1985	9	21	N	2130	ESS	-59.42	45.16	50	65	79.6	Shelf_0-100m	Chyp	CIV	9.2	139
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	0	10	169.5	Basins_100-325m	Cfin	CI	30.3	303
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	0	10	169.5	Basins_100-325m	Cfin	CII	232.6	2326
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	0	10	169.5	Basins_100-325m	Cfin	CIII	819.1	8191
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	0	10	169.5	Basins_100-325m	Cfin	CIV	576.4	5764
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	0	10	169.5	Basins_100-325m	Cfin	CV	60.7	607
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	10	20	169.5	Basins_100-325m	Cfin	CI	15.1	151
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	10	20	169.5	Basins_100-325m	Cfin	CII	177.6	1776
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	10	20	169.5	Basins_100-325m	Cfin	CIII	283.4	2834
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	10	20	169.5	Basins_100-325m	Cfin	CIV	117.2	1172
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	10	20	169.5	Basins_100-325m	Cfin	CV	37.8	378
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	20	30	169.5	Basins_100-325m	Cfin	CI	0.7	7
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	20	30	169.5	Basins_100-325m	Cfin	CII	2.7	27
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	20	30	169.5	Basins_100-325m	Cfin	CIII	6.9	69
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	20	30	169.5	Basins_100-325m	Cfin	CIV	11.5	115
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	20	30	169.5	Basins_100-325m	Cfin	CV	8.3	83
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	20	30	169.5	Basins_100-325m	Cfin	CVI	1	10
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	30	40	169.5	Basins_100-325m	Cfin	CII	0.9	9
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	30	40	169.5	Basins_100-325m	Cfin	CIII	2.4	24
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	30	40	169.5	Basins_100-325m	Cfin	CIV	4.7	47
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	30	40	169.5	Basins_100-325m	Cfin	CV	17.5	175
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	30	40	169.5	Basins_100-325m	Cfin	CVI	0.2	2
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Cfin	CI	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Cfin	CII	0.8	8
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Cfin	CIII	1.2	12
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Cfin	CIV	1.4	14
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Cfin	CV	3.8	38
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Cglac	CV	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Chyp	CIII	0	0
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	40	50	169.5	Basins_100-325m	Chyp	CIV	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cfin	CI	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cfin	CII	1	10
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cfin	CIII	1.6	16
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cfin	CIV	1.5	15
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cfin	CV	3.8	38
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cfin	CVI	0.2	2
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Cglac	CIV	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Chyp	CIII	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	50	60	169.5	Basins_100-325m	Chyp	CIV	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cfin	CI	0.4	4
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cfin	CII	1	10
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cfin	CIII	1	10
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cfin	CIV	1	10
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cfin	CV	2.7	27
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cglac	CIV	0.1	1
11	BIONESS 1.0m	85-09-22	1985	9	22	D	830	ESS	-59.2	44.84	60	70	169.5	Basins_100-325m	Cglac	CV	0	0
